Datetime,Load_MW,Wind_MW,PV_MW,ES_MW_Optimized,Gas_MW_Optimized,ES_SOC_Optimized
2023/4/1 3:00,84.56948936,80,0,-13.87225434,18.4417437,21.05923737
2023/4/1 4:00,65.10631462,78.09337586,0,-21.11832925,8.131268006,42.17756661
2023/4/1 5:00,48.84530778,65.30398784,0,29.14166458,0,13.03590204
2023/4/1 6:00,33.8408631,57.89713281,3.449259335,-30.70895599,3.203426945,43.74485803
2023/4/1 7:00,30.33587737,53.30651839,15.07584788,-31.85429143,0,75.59914946
2023/4/1 8:00,34.85797587,46.94302025,29.68741538,-3.917840263,0,79.51698972
2023/4/1 9:00,48.55625367,39.51041592,46.59210721,46.29765078,0,33.21933894
2023/4/1 10:00,63.78566843,41.11151714,58.06909168,-25.97621235,0,59.19555129
2023/4/1 11:00,83.03065997,48.83350282,58.47552173,-46.21192007,21.93355549,105.4074714
2023/4/1 12:00,97.12351179,67.09894983,53.8746292,47.85627431,0,57.55119704
2023/4/1 13:00,99.52405505,57.37049638,47.17469216,12.8564423,0,44.69475474
2023/4/1 14:00,94.91533369,77.39920382,25.69770434,-2.466483266,0,47.16123801
2023/4/1 15:00,82.85944399,80,15.46495453,8.943626266,0,38.21761174
2023/4/1 16:00,64.01408837,62.06539007,3.201498029,6.446014584,0,31.77159716
2023/4/1 17:00,46.84072467,73.29927411,9.18E-31,-18.28272848,0,50.05432563
2023/4/1 18:00,34.69154145,64.76312458,0,-50,19.92841687,100.0543256
2023/4/1 19:00,29.96794405,38.77063018,0,50,0,50.05432563
2023/4/1 20:00,34.30712644,39.77768731,0,-38.83551829,33.36495742,88.88984392
2023/4/1 21:00,46.13869868,37.23571352,0,-10.62059795,19.52358311,99.51044187
2023/4/1 22:00,67.79293168,35.93285054,0,23.57833801,8.281743132,75.93210387
2023/4/1 23:00,82.95969941,49.99612085,0,9.796753686,23.16682487,66.13535018
2023/4/2 0:00,94.13129863,63.71544999,0,20.27408678,10.14176186,39.72591322
2023/4/2 1:00,98.39873468,78.55117282,0,0.0383203,19.80924156,39.68759292
2023/4/2 2:00,96.43434679,80,0,-20.77971752,37.21406431,60.46731044
2023/4/2 3:00,82.51433104,80,0,50,0,10.46731044
2023/4/2 4:00,65.21410819,72.2701799,0,-12.01455869,4.958486981,22.48186913
2023/4/2 5:00,46.6632081,65.41172657,0,-9.22135209,0,31.70322122
2023/4/2 6:00,34.01506088,62.94303064,3.377229203,-22.88017057,0,54.58339179
2023/4/2 7:00,29.93320243,50.33591354,16.01025914,-30.79973612,0,85.3831279
2023/4/2 8:00,34.69146649,46.22504367,30.77679967,27.45281904,0,57.93030886
2023/4/2 9:00,47.3252907,38.82431405,43.34356084,13.29472063,0,44.63558823
2023/4/2 10:00,65.29764777,40.17612547,54.45514704,2.891257873,0,41.74433036
2023/4/2 11:00,82.90909855,51.51849712,58.68023069,-31.26685254,3.97722328,73.0111829
2023/4/2 12:00,92.33162428,50.90825103,60,27.8220402,0,45.1891427
2023/4/2 13:00,101.1680102,69.71866666,48.79221321,-16.47120123,0,61.66034392
2023/4/2 14:00,94.18227961,80,26.9654885,-13.91413652,1.130927626,75.57448044
2023/4/2 15:00,84.76329791,80,15.63703462,21.88308168,0,53.69139875
2023/4/2 16:00,64.68929101,72.98999973,4.272970205,2.527485273,0,51.16391348
2023/4/2 17:00,47.46736627,72.96715333,8.95E-31,2.177147913,0,48.98676557
2023/4/2 18:00,34.03080293,62.72755235,0,-33.57770582,4.880956396,82.56447138
2023/4/2 19:00,30.98776526,50.22809221,0,-22.17515891,2.934831964,104.7396303
2023/4/2 20:00,34.08126963,38.90869622,0,5.935821876,0,98.80380842
2023/4/2 21:00,48.29848573,34.74457472,0,6.389345827,7.164565183,92.4144626
2023/4/2 22:00,64.50448613,37.49953129,0,10.56047562,16.44447922,81.85398697
2023/4/2 23:00,81.7983702,52.28694426,0,11.7775865,17.73383944,70.07640047
2023/4/3 0:00,98.05951078,66.49052813,0,12.83464215,18.7343405,47.16535785
2023/4/3 1:00,102.2789474,75.46946629,0,15.05702157,11.75245954,32.10833628
2023/4/3 2:00,95.76966691,80,0,3.262207677,12.50745923,28.8461286
2023/4/3 3:00,82.03410343,71.85110323,0,10.17516733,0.007832869,18.67096127
2023/4/3 4:00,67.12428304,74.43498441,0,-4.045895195,0,22.71685647
2023/4/3 5:00,46.8010366,69.34159142,0,-14.15505951,0,36.87191598
2023/4/3 6:00,35.65932424,52.65499888,3.775835687,-11.86356422,0,48.7354802
2023/4/3 7:00,29.32498328,51.59708619,15.56382541,-14.35080783,0,63.08628803
2023/4/3 8:00,33.39958154,47.047378,28.00635673,-24.04530402,0,87.13159205
2023/4/3 9:00,46.6344322,34.17476444,36.29305127,-9.488733907,0,96.62032595
2023/4/3 10:00,66.49955509,42.22605504,54.74782176,29.40468875,0,67.2156372
2023/4/3 11:00,84.02334496,52.41414778,52.85302334,5.529977918,0,61.68565928
2023/4/3 12:00,94.44456773,57.29496412,56.81175585,-13.76688096,0,75.45254024
2023/4/3 13:00,100.4153855,68.43007774,42.17464113,50,0,25.45254024
2023/4/3 14:00,95.38028063,80,26.64395012,-4.690920285,0,30.14346053
2023/4/3 15:00,84.64742685,78.82608823,14.33858163,12.01620116,0,18.12725937
2023/4/3 16:00,64.75734916,77.36740785,4.028985807,-23.73573992,7.096695426,41.86299929
2023/4/3 17:00,47.75303913,80,8.84E-31,-7.633371232,0,49.49637053
2023/4/3 18:00,34.03933753,52.18800447,0,-15.68610591,0,65.18247644
2023/4/3 19:00,30.16427458,46.47099785,0,-26.28650172,9.979778445,91.46897816
2023/4/3 20:00,34.14203902,37.63894058,0,-1.682328713,0,93.15130687
2023/4/3 21:00,49.02044424,38.98990254,0,5.415017761,4.615523939,87.73628911
2023/4/3 22:00,65.445083,47.98867094,0,12.78189119,4.674520872,74.95439792
2023/4/3 23:00,81.92322922,48.99991582,0,11.73320398,21.19010942,63.22119394
2023/4/4 0:00,94.57919011,59.62839831,0,12.24036597,22.71042583,47.75963403
2023/4/4 1:00,101.6942353,74.05479981,0,19.937833,7.701602492,27.82180103
2023/4/4 2:00,97.78884216,75.60797413,0,-7.018573135,29.19944117,34.84037417
2023/4/4 3:00,81.63410118,80,0,28.86548928,0,5.974884889
2023/4/4 4:00,65.16527327,79.86400308,0,-17.30364232,2.604912514,23.27852721
2023/4/4 5:00,47.86941752,68.38514543,0,7.27960563,0,15.99892158
2023/4/4 6:00,35.33211198,53.78389588,4.098435054,-44.48737867,21.93715972,60.48630026
2023/4/4 7:00,30.53010353,48.03660171,14.96854956,50,0,10.48630026
2023/4/4 8:00,34.77813995,37.08230631,30.85210512,-46.1125246,12.95625312,56.59882485
2023/4/4 9:00,47.41601416,36.31081386,44.18543397,-10.5135466,0,67.11237145
2023/4/4 10:00,64.58407834,36.36285252,60,-14.73470161,0,81.84707306
2023/4/4 11:00,81.88013978,49.12015338,57.72193175,29.55309156,0,52.2939815
2023/4/4 12:00,96.44068663,59.24417525,59.90036535,-32.52890108,9.825047109,84.82288258
2023/4/4 13:00,102.1655722,65.84061623,46.50864333,-20.2225653,10.03887794,105.0454479
2023/4/4 14:00,97.34986159,71.9170782,28.65843052,13.06882743,0,91.97662045
2023/4/4 15:00,79.03987385,80,14.51724583,11.89477117,0,80.08184928
2023/4/4 16:00,64.52621888,75.87816273,3.613935748,-7.650623641,0,87.73247292
2023/4/4 17:00,48.92754407,79.38662176,8.61E-31,-15.26192143,0,102.9943943
2023/4/4 18:00,35.03879491,60.81963714,0,11.9108518,0,91.08354255
2023/4/4 19:00,30.60895235,58.38894383,0,6.522098858,0,84.56144369
2023/4/4 20:00,33.56381966,44.93205579,0,-17.53443093,6.166194804,102.0958746
2023/4/4 21:00,46.71616328,42.4315688,0,2.312770658,1.971823822,99.78310397
2023/4/4 22:00,64.83215762,44.31583015,0,4.037109325,16.47921815,95.74599465
2023/4/4 23:00,80.16333783,58.35291874,0,11.66648882,10.14393027,84.07950583
2023/4/5 0:00,94.6484603,69.78292684,0,3.79644769,21.06908577,56.20355231
2023/4/5 1:00,100.7909374,71.72349793,0,14.17769388,14.88974559,42.02585843
2023/4/5 2:00,96.04244621,76.34720004,0,16.84176172,2.853484447,25.1840967
2023/4/5 3:00,80.20676924,76.57755596,0,10.00505191,0,15.1790448
2023/4/5 4:00,66.08393248,80,0,4.70316521,0,10.47587959
2023/4/5 5:00,47.20113005,80,0,-24.23548209,0,34.71136168
2023/4/5 6:00,34.4650881,56.14191665,3.842751009,-23.3644468,0,58.07580848
2023/4/5 7:00,29.29357015,38.11628802,15.92012036,-15.26264993,0,73.33845841
2023/4/5 8:00,34.09545586,38.05727162,25.0339814,-18.74433008,0,92.08278849
2023/4/5 9:00,47.10269283,46.17587648,47.5339813,20.38506094,0,71.69772755
2023/4/5 10:00,64.98161144,40.57244375,54.14792008,-0.480753146,0,72.17848069
2023/4/5 11:00,82.27243786,51.16155313,53.0981076,5.074609396,0,67.1038713
2023/4/5 12:00,95.1614602,58.58186268,48.89479174,12.61157809,0,54.49229321
2023/4/5 13:00,97.47731189,68.84030534,39.39820538,13.85703973,0,40.63525348
2023/4/5 14:00,94.84274723,76.71637345,28.24087633,-9.589603804,0,50.22485729
2023/4/5 15:00,81.1117404,63.72088117,14.2965527,-4.377021564,7.471328094,54.60187885
2023/4/5 16:00,64.99984577,75.21478724,4.15846562,-24.68948964,10.31608255,79.29136849
2023/4/5 17:00,47.71948827,77.2398423,9.49E-31,3.835103128,0,75.45626537
2023/4/5 18:00,34.94305805,59.70460943,0,25.24026703,0,50.21599834
2023/4/5 19:00,30.36983768,49.00640256,0,-50,31.36343512,100.2159983
2023/4/5 20:00,34.79808199,32.24737596,0,-0.262068804,2.812774834,100.4780671
2023/4/5 21:00,45.89026837,39.53078418,0,-2.79852563,9.15800982,103.2765928
2023/4/5 22:00,65.01660622,43.95026501,0,12.34969879,8.71664242,90.92689398
2023/4/5 23:00,83.34272141,54.25213171,0,25.56153168,3.529058024,65.3653623
2023/4/6 0:00,93.8587707,62.99632369,0,4.777662597,26.08478441,55.2223374
2023/4/6 1:00,103.9118882,67.97221202,0,33.98131924,1.958356939,21.24101816
2023/4/6 2:00,96.67250217,80,0,10.39445115,6.278051021,10.84656701
2023/4/6 3:00,80.80917956,75.37598821,0,-4.651940413,10.08513176,15.49850743
2023/4/6 4:00,64.49350601,78.81918881,0,-1.955611237,0,17.45411866
2023/4/6 5:00,47.41943588,62.67341125,0,4.199491275,0,13.25462739
2023/4/6 6:00,34.82478958,54.08361766,3.413718777,-11.22224906,0,24.47687644
2023/4/6 7:00,29.65617967,52.61891283,11.53519487,1.157036373,0,23.31984007
2023/4/6 8:00,34.05123841,38.68132056,30.9487616,14.79702738,0,8.522812687
2023/4/6 9:00,47.10346743,42.05376505,49.17652899,-47.72664426,3.599817647,56.24945694
2023/4/6 10:00,65.13737785,37.8906507,52.11425143,-33.48476525,8.617240969,89.73422219
2023/4/6 11:00,81.41564495,46.70867732,60,3.831361047,0,85.90286115
2023/4/6 12:00,92.45774767,61.61430019,59.16970316,-12.12323195,0,98.0260931
2023/4/6 13:00,102.2260809,54.91010122,42.46094257,49.013366,0,49.0127271
2023/4/6 14:00,96.93931164,71.83001414,29.63524683,25.99548107,0,23.01724603
2023/4/6 15:00,80.79635847,80,15.69857995,-35.33917917,20.43695769,58.3564252
2023/4/6 16:00,64.49948652,67.16059605,4.057687328,33.65219507,0,24.70423013
2023/4/6 17:00,48.78983252,80,8.09E-31,-50,18.78983252,74.70423013
2023/4/6 18:00,34.57453726,57.68660581,0,-28.4744301,5.362361553,103.1786602
2023/4/6 19:00,30.09772412,47.9267643,0,17.0712883,0,86.10737193
2023/4/6 20:00,34.48491478,39.16958511,0,9.08697798,0,77.02039395
2023/4/6 21:00,47.48607131,35.61437605,0,5.661190662,6.210504598,71.35920329
2023/4/6 22:00,64.86200598,42.36773397,0,-14.75057595,37.24484796,86.10977924
2023/4/6 23:00,84.20703777,49.40155546,0,22.33026201,12.4752203,63.77951724
2023/4/7 0:00,98.74543685,65.30719916,0,27.07614201,6.362095676,32.92385799
2023/4/7 1:00,103.2942566,67.26505733,0,8.360358298,27.66884097,24.56349969
2023/4/7 2:00,94.42154665,76.59164673,0,12.06228543,5.767614487,12.50121426
2023/4/7 3:00,84.41475451,70.05685763,0,4.092180271,10.26571661,8.409033984
2023/4/7 4:00,66.52620771,77.70827826,0,-6.026324836,0,14.43535882
2023/4/7 5:00,47.99866472,80,0,-30.29664503,0,44.73200385
2023/4/7 6:00,35.42695441,56.47739094,3.77680422,-26.19293191,1.365691161,70.92493576
2023/4/7 7:00,29.39755589,38.98590872,16.92034223,28.35262075,0,42.57231502
2023/4/7 8:00,33.55356535,40.22461177,29.04514565,-13.18489801,0,55.75721303
2023/4/7 9:00,48.61479188,30.20802976,39.1797332,-18.6601193,0,74.41733232
2023/4/7 10:00,64.17484657,36.4874015,52.24630277,-13.53411116,0,87.95144349
2023/4/7 11:00,82.68240054,54.44452771,60,-0.432005945,0,88.38344943
2023/4/7 12:00,93.68797105,51.35284669,58.72002353,30.49892689,0,57.88452254
2023/4/7 13:00,101.8634856,72.49496962,45.95960682,-2.377535134,0,60.26205768
2023/4/7 14:00,98.72362432,80,31.92102408,-12.81681138,0,73.07886906
2023/4/7 15:00,82.97332079,80,15.57484921,-2.411405751,0,75.49027481
2023/4/7 16:00,63.8853416,79.30413555,4.018528739,2.39005328,0,73.10022153
2023/4/7 17:00,48.53457706,62.8555891,8.80E-31,11.15573154,0,61.94448999
2023/4/7 18:00,35.11510363,63.40767028,0,-28.31830481,0.025738162,90.2627948
2023/4/7 19:00,29.44156231,52.17641319,0,-2.02201262,0,92.28480742
2023/4/7 20:00,34.53292616,44.03600423,0,-10.96040728,1.457329207,103.2452147
2023/4/7 21:00,46.31360771,41.25535731,0,-5.95046639,11.00871679,109.1956811
2023/4/7 22:00,65.62507231,40.79541202,0,19.48730185,5.342358443,89.70837924
2023/4/7 23:00,86.7296859,53.94393366,0,11.49223339,21.29351885,78.21614585
2023/4/8 0:00,91.37376403,59.06510156,0,20.09302029,12.21564218,39.90697971
2023/4/8 1:00,99.61876596,80,0,14.02696854,5.591797419,25.88001117
2023/4/8 2:00,94.79877255,78.59635031,0,-1.190767318,17.39318956,27.07077849
2023/4/8 3:00,84.75474231,78.16447481,0,8.357049789,0,18.7137287
2023/4/8 4:00,63.79281388,80,0,-50,33.79281388,68.7137287
2023/4/8 5:00,46.06828875,63.75726719,0,50,0,18.7137287
2023/4/8 6:00,35.74659928,61.64145541,3.753854199,4.967363763,0,13.74636494
2023/4/8 7:00,29.69749291,51.00395536,14.54779525,-18.91387929,0,32.66024423
2023/4/8 8:00,34.33531202,40.83129729,26.83997158,-40.56278513,7.226828285,73.22302936
2023/4/8 9:00,47.69485776,46.13170223,45.27841725,6.946559254,0,66.27647011
2023/4/8 10:00,65.3138554,47.34095544,52.1912661,-17.33744606,0,83.61391617
2023/4/8 11:00,80.75943497,55.98771139,55.32425851,49.96223371,0,33.65168246
2023/4/8 12:00,96.37692974,54.43554957,53.81932431,10.55407346,0,23.097609
2023/4/8 13:00,99.41628134,75.88664805,47.29118037,-25.28415583,1.522608748,48.38176483
2023/4/8 14:00,94.40769025,80,28.28907513,-25.76458349,11.88319861,74.14634832
2023/4/8 15:00,81.5092861,80,15.41525777,-13.62977715,0,87.77612546
2023/4/8 16:00,65.8305958,80,4.514617173,38.0598486,0,49.71627686
2023/4/8 17:00,48.40487282,65.33740631,8.47E-31,-11.66660879,0,61.38288565
2023/4/8 18:00,35.48053482,54.55216784,0,-27.45430898,8.382675956,88.83719462
2023/4/8 19:00,29.85609342,48.66043162,0,-24.48941761,5.685079409,113.3266122
2023/4/8 20:00,35.47017433,42.24486707,0,24.64041391,0,88.68619833
2023/4/8 21:00,48.14566998,40.64666861,0,-1.484825068,8.983826438,90.17102339
2023/4/8 22:00,66.03902077,44.63611006,0,1.108270826,20.29463988,89.06275257
2023/4/8 23:00,82.66496894,47.69838442,0,28.90630442,6.060280098,60.15644815
2023/4/9 0:00,95.11813608,56.63894708,0,18.8087814,19.6704076,41.1912186
2023/4/9 1:00,101.8124775,68.62139776,0,11.0757624,22.11531734,30.11545619
2023/4/9 2:00,98.92521417,68.19769541,0,17.56286104,13.16465772,12.55259516
2023/4/9 3:00,83.21796398,69.81373088,0,-6.791774336,20.19600744,19.34436949
2023/4/9 4:00,64.37104106,80,0,7.822260527,0,11.52210897
2023/4/9 5:00,49.33218609,70.05327517,0,-24.0482663,3.327177216,35.57037526
2023/4/9 6:00,33.86427521,67.50687115,3.461420039,-24.55807939,0,60.12845465
2023/4/9 7:00,30.08774749,48.87694133,15.11138449,21.02884983,0,39.09960482
2023/4/9 8:00,34.52627104,43.4155226,28.10681973,-38.09596444,1.099893149,77.19556926
2023/4/9 9:00,46.49302861,40.73928971,41.88900599,50,0,27.19556926
2023/4/9 10:00,64.54008754,39.9514375,56.53326684,5.774192437,0,21.42137682
2023/4/9 11:00,81.223109,58.70721604,55.72956341,-10.09772426,0,31.51910108
2023/4/9 12:00,94.46466479,57.72716524,52.65640025,-10.47883856,0,41.99793964
2023/4/9 13:00,97.50795386,64.04000762,43.03955867,9.120992784,0,32.87694686
2023/4/9 14:00,93.01103759,70.92780638,32.05955113,-21.28121614,11.30489622,54.158163
2023/4/9 15:00,81.68321784,73.92294037,13.92481375,-14.84542086,8.680884579,69.00358386
2023/4/9 16:00,64.84241348,69.29237794,3.736794982,27.82151546,0,41.1820684
2023/4/9 17:00,47.70592525,76.9102471,7.89E-31,38.66684766,0,2.515220742
2023/4/9 18:00,34.6499602,59.27519372,0,-29.16389243,4.53865891,31.67911317
2023/4/9 19:00,30.89553736,61.67130912,0,-50,19.22422824,81.67911317
2023/4/9 20:00,34.30032668,42.07539159,0,-14.39937642,6.624311509,96.07848959
2023/4/9 21:00,47.96595486,46.27027324,0,-11.5381253,13.23380692,107.6166149
2023/4/9 22:00,62.42575285,39.62168635,0,18.1401744,4.663892102,89.4764405
2023/4/9 23:00,81.53479713,51.41737068,0,22.40028389,7.717142556,67.0761566
2023/4/10 0:00,91.00614475,55.56532977,0,17.43822177,18.00259321,42.56177823
2023/4/10 1:00,97.38931927,64.91297368,0,18.87281754,13.60352805,23.68896069
2023/4/10 2:00,94.1056129,71.77374957,0,5.29556106,17.03630227,18.39339963
2023/4/10 3:00,81.56581172,79.65161343,0,-2.145847396,4.060045686,20.53924702
2023/4/10 4:00,64.68329255,80,0,-19.0980614,3.781353947,39.63730842
2023/4/10 5:00,46.2205485,67.81168911,0,-26.20817396,4.617033348,65.84548238
2023/4/10 6:00,34.09351593,47.64591189,3.705879004,-6.833144595,0,72.67862697
2023/4/10 7:00,30.74259027,41.56498467,14.97214019,50,0,22.67862697
2023/4/10 8:00,34.30037383,42.31709224,26.20879811,-6.681784834,0,29.36041181
2023/4/10 9:00,47.38462673,33.69449335,38.4324078,-0.145568689,0,29.5059805
2023/4/10 10:00,65.64482881,46.84260185,58.50593125,-41.75938685,2.055682555,71.26536734
2023/4/10 11:00,84.53787156,59.89375027,58.96782435,36.98623545,0,34.27913189
2023/4/10 12:00,93.85918798,54.43391952,56.91009915,-10.8469608,0,45.12609269
2023/4/10 13:00,95.97526565,80,41.38510245,-11.25304531,0,56.379138
2023/4/10 14:00,93.97107799,78.7902249,27.93574427,-1.069784061,0,57.44892206
2023/4/10 15:00,84.14096511,71.03402087,14.38470322,-7.159935028,5.882176048,64.60885709
2023/4/10 16:00,65.17737581,65.90662425,3.896703816,-13.3461268,8.72017454,77.95498389
2023/4/10 17:00,48.69244261,72.2705278,7.98E-31,50,0,27.95498389
2023/4/10 18:00,35.07149816,52.34731609,0,-26.74378065,9.467962719,54.69876454
2023/4/10 19:00,30.2553599,47.02583109,0,-21.13059293,4.360121736,75.82935746
2023/4/10 20:00,34.00246351,44.31310793,0,-16.26645217,5.955807755,92.09580964
2023/4/10 21:00,47.68633107,40.33494346,0,0.241497942,7.109889668,91.85431169
2023/4/10 22:00,64.54715677,42.81275671,0,9.166602934,12.56779713,82.68770876
2023/4/10 23:00,81.96619511,55.43521286,0,15.05060633,11.48037592,67.63710243
2023/4/11 0:00,94.42519342,64.95069295,0,21.76036329,7.714137177,38.23963671
2023/4/11 1:00,99.62156601,60.72586691,0,6.161091538,32.73460756,32.07854517
2023/4/11 2:00,95.49302294,80,0,2.301719652,13.19130329,29.77682552
2023/4/11 3:00,84.03715687,80,0,-3.523103227,7.560260097,33.29992874
2023/4/11 4:00,64.33202418,78.81359487,0,-24.70850936,10.22693867,58.0084381
2023/4/11 5:00,47.24714048,75.63925095,0,2.282892765,0,55.72554534
2023/4/11 6:00,34.95285026,56.04430378,3.873143526,11.56280798,0,44.16273736
2023/4/11 7:00,30.53185114,46.35740876,14.93895453,-39.78124431,9.016732163,83.94398167
2023/4/11 8:00,35.1637883,50.98671893,29.61941503,7.445110497,0,76.49887118
2023/4/11 9:00,47.51184856,41.7322087,47.66401633,41.60802868,0,34.89084249
2023/4/11 10:00,64.08684482,39.94534546,60,-39.27192679,3.413426146,74.16276928
2023/4/11 11:00,80.40254053,43.85251417,60,6.595954832,0,67.56681445
2023/4/11 12:00,95.16036135,73.12723806,51.95618134,0.111558048,0,67.4552564
2023/4/11 13:00,100.6993538,68.16195233,40.39082694,-27.45833611,19.60491064,94.91359251
2023/4/11 14:00,97.95525362,75.49181376,30.96783407,21.84691382,0,73.06667869
2023/4/11 15:00,82.41906034,67.19687895,12.78011156,-13.95982271,16.40189254,87.0265014
2023/4/11 16:00,64.57611206,70.6135611,4.409100815,10.77969127,0,76.24681013
2023/4/11 17:00,46.74435917,66.40155851,8.53E-31,25.67773313,0,50.56907701
2023/4/11 18:00,35.42683029,69.21802208,0,-11.0871684,0,61.6562454
2023/4/11 19:00,30.04971377,47.75444886,0,-13.45047458,0,75.10671998
2023/4/11 20:00,35.2043454,43.30536458,0,-20.89039676,12.78937758,95.99711674
2023/4/11 21:00,48.55703324,39.46587356,0,-6.740248275,15.83140796,102.737365
2023/4/11 22:00,64.98805355,39.303218,0,15.76224341,9.922592142,86.97512161
2023/4/11 23:00,81.75506803,49.36249405,0,2.983597584,29.4089764,83.99152402
2023/4/12 0:00,93.61309917,55.80342537,0,-50,87.8096738,110
2023/4/12 1:00,98.64119237,75.43717969,0,35.51998803,0,74.48001197
2023/4/12 2:00,93.46844014,68.5092904,0,14.88732348,10.07182626,59.59268849
2023/4/12 3:00,81.63829587,71.61392047,0,12.13017347,0,47.46251502
2023/4/12 4:00,65.17380921,73.15394992,0,31.19333953,0,16.26917549
2023/4/12 5:00,47.6051958,67.66741376,0,-1.613173264,0,17.88234875
2023/4/12 6:00,35.56632125,55.42010509,3.864638786,-24.98395167,1.26552904,42.86630042
2023/4/12 7:00,29.7180152,49.97858661,16.2947931,18.56609517,0,24.30020525
2023/4/12 8:00,34.78454377,42.68248864,29.53042005,-48.33948828,10.91112336,72.63969353
2023/4/12 9:00,47.91377573,36.96336292,49.8710363,32.72475457,0,39.91493896
2023/4/12 10:00,63.5043047,38.10531145,60,-4.727721491,0,44.64266045
2023/4/12 11:00,82.90933726,58.80422795,55.34664262,-42.71074356,11.46921025,87.35340401
2023/4/12 12:00,98.5022405,67.35050666,48.63885499,43.33910972,0,44.01429429
2023/4/12 13:00,98.68673865,71.92795807,47.94868536,27.41542665,0,16.59886764
2023/4/12 14:00,93.51278942,69.18651012,29.93367484,-2.712944221,0,19.31181186
2023/4/12 15:00,81.95908233,80,14.39674816,-22.85193827,10.41427244,42.16375013
2023/4/12 16:00,63.36441956,80,4.27423307,-9.843898776,0,52.0076489
2023/4/12 17:00,48.41359177,58.8792287,9.01E-31,-21.90707128,11.44143435,73.91472018
2023/4/12 18:00,34.67581643,53.75174396,0,-10.24891128,0,84.16363147
2023/4/12 19:00,30.30587194,48.05113341,0,-13.66027909,0,97.82391055
2023/4/12 20:00,33.86102041,45.8532552,0,-12.67682184,0.684587052,110.5007324
2023/4/12 21:00,47.15674398,39.7337773,0,-1.114685977,8.537652657,111.6154184
2023/4/12 22:00,65.83255965,35.86464256,0,13.29330052,16.67461657,98.32211786
2023/4/12 23:00,83.07372793,55.43488224,0,15.81080035,11.82804534,82.51131751
2023/4/13 0:00,94.34234661,44.28537741,0,28.07010279,21.98686641,31.92989721
2023/4/13 1:00,103.3524904,76.40379313,0,18.29912382,8.649573447,13.63077339
2023/4/13 2:00,97.57458953,80,0,6.617870359,10.95671917,7.012903031
2023/4/13 3:00,83.15949329,80,0,-4.165737474,7.325230764,11.17864051
2023/4/13 4:00,66.17248445,70.81498892,0,-14.77936128,10.13685681,25.95800178
2023/4/13 5:00,46.89387002,73.06164856,0,-35.90604437,9.738265828,61.86404615
2023/4/13 6:00,35.4574429,65.24943908,3.746593118,-33.17433444,0,95.03838059
2023/4/13 7:00,29.91823496,41.18128686,15.06106193,-6.688059888,0,101.7264405
2023/4/13 8:00,34.81061456,33.11710624,31.34886914,5.961979819,0,95.76446066
2023/4/13 9:00,47.485713,44.53086918,39.05275063,7.953941729,0,87.81051893
2023/4/13 10:00,63.88615926,36.69609492,60,27.04916045,0,60.76135848
2023/4/13 11:00,80.89337334,50.35500235,55.32414917,-28.57889166,3.793113478,89.34025014
2023/4/13 12:00,95.52771605,56.50400829,59.04777101,20.83128377,0,68.50896637
2023/4/13 13:00,99.59501226,69.87389796,47.20849988,31.38793191,0,37.12103445
2023/4/13 14:00,95.32399317,66.55681196,32.56268821,-0.109342747,0,37.2303772
2023/4/13 15:00,83.53933282,76.29930138,12.28891892,-8.439883842,3.390996362,45.67026104
2023/4/13 16:00,64.39706782,77.59460234,3.571688105,-24.34421153,7.574988902,70.01447257
2023/4/13 17:00,46.15856592,68.67640229,9.90E-31,-35.28061126,12.76277489,105.2950838
2023/4/13 18:00,34.54029639,64.8558346,0,0.037135538,0,105.2579483
2023/4/13 19:00,29.86196281,58.57010982,0,47.2418549,0,58.01609339
2023/4/13 20:00,35.3059286,40.80987967,0,-14.48582161,8.981870537,72.501915
2023/4/13 21:00,45.15044021,40.89136264,0,-6.97743852,11.23651609,79.47935352
2023/4/13 22:00,64.8266723,42.3896797,0,-5.348404557,27.78539716,84.82775808
2023/4/13 23:00,83.28985485,48.40484996,0,22.33798218,12.54702271,62.4897759
2023/4/14 0:00,92.89770793,63.09548078,0,19.7959307,10.00629645,40.2040693
2023/4/14 1:00,100.9739885,60.62458739,0,18.75855177,21.59084934,21.44551753
2023/4/14 2:00,93.66344024,80,0,11.06538948,2.598050761,10.38012805
2023/4/14 3:00,84.91357954,80,0,-10.65145367,15.56503321,21.03158171
2023/4/14 4:00,64.66337975,62.76401646,0,-18.44585929,20.34522258,39.47744101
2023/4/14 5:00,47.06867435,68.64752733,0,-25.89267271,4.313819732,65.37011372
2023/4/14 6:00,35.93162132,62.08431966,4.142924546,44.34179156,0,21.02832216
2023/4/14 7:00,30.04906213,44.78562895,15.07853405,-6.682406391,0,27.71072855
2023/4/14 8:00,34.49025477,51.45770076,23.87919137,-20.85410899,0,48.56483754
2023/4/14 9:00,46.76367799,36.83933293,48.35374451,-49.99990044,11.57050099,98.56473798
2023/4/14 10:00,67.71432959,37.00631761,51.09615579,43.96713656,0,54.59760143
2023/4/14 11:00,82.0084936,52.69656805,60,9.832343124,0,44.7652583
2023/4/14 12:00,92.77995252,55.70719467,55.85731182,0.582528101,0,44.1827302
2023/4/14 13:00,96.42560179,70.36045302,48.13917667,24.22432088,0,19.95840932
2023/4/14 14:00,95.55221606,78.61698495,25.68969418,3.180604034,0,16.77780529
2023/4/14 15:00,84.10799321,80,14.90745261,0.168516595,0,16.60928869
